0:Off 1:On,Metadata,Attribute Code,Required,Feature Code,Geometry
0,0,VOI,M,AL375,P
0,0,VOI,M,AC020,A
0,0,VOI,M,AC020,P
0,0,VOI,M,AQ060,A
0,0,VOI,M,AQ060,P
0,0,VOI,M,AF020,L
0,0,VOI,M,AF020,P
0,0,VOI,M,AF030,A
0,0,VOI,M,AF030,P
0,0,VOI,M,AF040,A
0,0,VOI,M,AF040,P
0,0,VOI,M,BI020,A
0,0,VOI,M,BI020,L
0,0,VOI,M,BI020,P
0,0,VOI,M,AB000,A
0,0,VOI,M,AB000,P
0,0,VOI,M,AF060,A
0,0,VOI,M,AF060,P
0,0,VOI,M,AF050,L
0,0,VOI,M,AF050,P
0,0,VOI,M,AQ080,A
0,0,VOI,M,AQ080,P
0,0,VOI,M,AL073,P
0,0,VOI,M,AF070,P
0,0,VOI,M,AH055,A
0,0,VOI,M,AH055,P
0,0,VOI,M,AL080,L
0,0,VOI,M,AL080,P
0,0,VOI,M,AM030,A
0,0,VOI,M,AM030,P
0,0,VOI,M,AM020,A
0,0,VOI,M,AM020,P
0,0,VOI,M,AK110,A
0,0,VOI,M,AK110,P
0,0,VOI,M,GB250,A
0,0,VOI,M,GB250,P
0,0,VOI,M,AF080,P
0,0,VOI,M,BD181,P
0,0,VOI,M,SU030,L
0,0,VOI,M,AL110,P
0,0,VOI,M,BC070,P
0,0,VOI,M,BC050,A
0,0,VOI,M,BC050,P
0,0,VOI,M,AL130,A
0,0,VOI,M,AL130,L
0,0,VOI,M,AL130,P
0,0,VOI,M,AA020,A
0,0,VOI,M,AA020,P
0,0,VOI,M,AM040,A
0,0,VOI,M,AM040,P
0,0,VOI,M,AQ110,P
0,0,VOI,M,AL014,A
0,0,VOI,M,AL014,P
0,0,VOI,M,AD041,A
0,0,VOI,M,AD041,P
0,0,VOI,M,BD115,A
0,0,VOI,M,BD115,P
0,0,VOI,M,AK080,L
0,0,VOI,M,AK080,P
0,0,VOI,M,AQ141,A
0,0,VOI,M,AQ141,P
0,0,VOI,M,AT042,P
0,0,VOI,M,AA040,A
0,0,VOI,M,AA040,P
0,0,VOI,M,AN076,A
0,0,VOI,M,AN076,P
0,0,VOI,M,AK161,P
0,0,VOI,M,BI006,A
0,0,VOI,M,BI006,L
0,0,VOI,M,BI006,P
0,0,VOI,M,AK150,L
0,0,VOI,M,AK150,P
0,0,VOI,M,AF010,P
0,0,VOI,M,AK160,A
0,0,VOI,M,AK160,P
0,0,VOI,M,AM070,A
0,0,VOI,M,AM070,P
0,0,VOI,M,AL510,P
0,0,VOI,M,AL241,A
0,0,VOI,M,AL241,P
0,0,VOI,M,AB507,A
0,0,VOI,M,AB507,P
0,0,VOI,M,BI050,A
0,0,VOI,M,BI050,P
0,0,VOI,M,AJ055,A
0,0,VOI,M,AJ055,P
0,0,VOI,M,AM080,A
0,0,VOI,M,AM080,P
0,0,VOI,M,AJ051,P
0,0,VOI,M,AJ050,A
0,0,VOI,M,AJ050,P
0,0,VSP,M,AL270,A
0,0,VSP,M,AL270,P
0,0,VSP,M,ED020,A
0,0,VSP2,M,AL270,A
0,0,VSP2,M,AL270,P
0,0,VSP2,M,ED020,A
0,0,VSP3,M,AL270,A
0,0,VSP3,M,AL270,P
0,0,VSP3,M,ED020,A
0,0,VTI,M,BH015,A
0,0,VTI,M,EC010,A
0,0,VTI,M,EC040,A
0,0,VTI,M,EC040,L
0,0,VTI,M,EA010,A
0,0,VTI,M,EC015,A
0,0,VTI,M,EC015,L
0,0,VTI,M,EB010,A
0,0,VTI,M,EA055,A
0,0,VTI,M,BH077,A
0,0,VTI,M,AL270,A
0,0,VTI,M,AL270,P
0,0,VTI,M,EC020,A
0,0,VTI,M,EC020,P
0,0,VTI,M,EA040,A
0,0,VTI,M,EA030,A
0,0,VTI,M,BH135,A
0,0,VTI,M,EB020,A
0,0,VTI,M,BJ110,A
0,0,VTI,M,EA050,A
0,0,WAD,M,BH230,A
0,0,WAD,M,BH230,P
0,0,WBD,M,BH070,A
0,0,WBD,M,BH070,L
0,0,WBD,M,BH070,P
0,0,WCC,M,BH140,A
0,0,WCC,M,BH140,L
0,0,WD1,M,AQ059,L
0,0,WD1,M,AQ059,P
0,0,WD2,M,AP040,L
0,0,WD2,M,AP040,P
0,0,WD2,M,AP030,A
0,0,WD2,M,AP030,L
0,0,WD3,M,BH010,A
0,0,WD3,M,BH010,L
0,0,WD3,M,BH020,A
0,0,WD3,M,BH020,L
0,0,WD3,M,BH030,A
0,0,WD3,M,BH030,L
0,0,WD3,M,AH025,A
0,0,WD3,M,AH025,L
0,0,WD3,M,BH100,A
0,0,WD3,M,BH100,L
0,0,WD3,M,BH140,A
0,0,WD3,M,BH140,L
0,0,WDAC,M,ZD070,A
0,0,WDAC,M,ZD070,P
0,0,WDAL,M,ZD070,A
0,0,WDAL,M,ZD070,P
0,0,WDAU,M,ZD070,A
0,0,WDAU,M,ZD070,P
0,0,WDH,M,BH020,A
0,0,WDH,M,BH020,L
0,0,WDH,M,BH140,A
0,0,WDH,M,BH140,L
0,0,WDH,M,ZD070,A
0,0,WDH,M,ZD070,P
0,0,WDL,M,BH020,A
0,0,WDL,M,BH020,L
0,0,WDL,M,BH140,A
0,0,WDL,M,BH140,L
0,0,WDL,M,ZD070,A
0,0,WDL,M,ZD070,P
0,0,WDU,M,BB090,A
0,0,WDU,M,BI030,A
0,0,WDU,M,BI030,L
0,0,WDU,M,BI030,P
0,0,WDU,M,BI006,A
0,0,WDU,M,BI006,L
0,0,WDU,M,BI006,P
0,0,WEQ,M,AA054,P
0,0,WEQ2,M,AA054,P
0,0,WEQ3,M,AA054,P
0,0,WFT,M,BH230,A
0,0,WFT,M,BH230,P
0,0,WID,M,AB040,A
0,0,WID,M,AT012,A
0,0,WID,M,AT012,P
0,0,WID,M,GB230,A
0,0,WID,M,GB230,P
0,0,WID,M,AK164,A
0,0,WID,M,AK164,P
0,0,WID,M,AK030,A
0,0,WID,M,AK030,P
0,0,WID,M,AK020,A
0,0,WID,M,AK020,L
0,0,WID,M,AK020,P
0,0,WID,M,GB015,A
0,0,WID,M,BH010,A
0,0,WID,M,BH010,L
0,0,WID,M,BH116,A
0,0,WID,M,AQ151,A
0,0,WID,M,AQ151,L
0,0,WID,M,AL012,A
0,0,WID,M,AL012,P
0,0,WID,M,DA005,A
0,0,WID,M,AL142,A
0,0,WID,M,AL142,P
0,0,WID,M,AJ085,A
0,0,WID,M,AJ085,P
0,0,WID,M,AC010,A
0,0,WID,M,AC010,P
0,0,WID,M,BH015,A
0,0,WID,M,EA031,A
0,0,WID,M,ZB030,P
0,0,WID,M,AQ040,A
0,0,WID,M,AQ040,L
0,0,WID,M,AQ040,P
0,0,WID,M,AQ056,A
0,0,WID,M,AQ056,L
0,0,WID,M,AQ056,P
0,0,WID,M,AQ045,A
0,0,WID,M,AQ045,L
0,0,WID,M,AQ045,P
0,0,WID,M,AQ050,A
0,0,WID,M,AQ050,L
0,0,WID,M,AQ055,P
0,0,WID,M,EB070,A
0,0,WID,M,AL013,A
0,0,WID,M,AL013,P
0,0,WID,M,AL018,A
0,0,WID,M,AL018,L
0,0,WID,M,AL018,P
0,0,WID,M,AL020,A
0,0,WID,M,AL020,P
0,0,WID,M,AT041,L
0,0,WID,M,AL025,P
0,0,WID,M,AI030,A
0,0,WID,M,AI030,P
0,0,WID,M,AK060,A
0,0,WID,M,AK060,P
0,0,WID,M,BH020,A
0,0,WID,M,BH020,L
0,0,WID,M,EC010,A
0,0,WID,M,SU004,A
0,0,WID,M,AI020,A
0,0,WID,M,AP010,L
0,0,WID,M,AL375,A
0,0,WID,M,AL375,P
0,0,WID,M,AL376,A
0,0,WID,M,AL376,P
0,0,WID,M,AC020,A
0,0,WID,M,AC020,P
0,0,WID,M,AQ063,A
0,0,WID,M,AQ063,L
0,0,WID,M,AL030,A
0,0,WID,M,AL030,P
0,0,WID,M,AH070,P
0,0,WID,M,BI010,P
0,0,WID,M,EC040,A
0,0,WID,M,EC040,L
0,0,WID,M,FA210,A
0,0,WID,M,FA012,A
0,0,WID,M,FA012,P
0,0,WID,M,AQ060,A
0,0,WID,M,AQ060,P
0,0,WID,M,AF020,L
0,0,WID,M,AF020,P
0,0,WID,M,AD055,A
0,0,WID,M,AD055,P
0,0,WID,M,AF030,A
0,0,WID,M,AF030,P
0,0,WID,M,AL175,A
0,0,WID,M,AF040,A
0,0,WID,M,AF040,P
0,0,WID,M,BJ031,A
0,0,WID,M,BJ031,L
0,0,WID,M,DB061,A
0,0,WID,M,DB061,L
0,0,WID,M,EA010,A
0,0,WID,M,AQ062,P
0,0,WID,M,AQ065,L
0,0,WID,M,AQ065,P
0,0,WID,M,DB070,L
0,0,WID,M,GB050,L
0,0,WID,M,DB080,A
0,0,WID,M,EE030,A
0,0,WID,M,AT010,P
0,0,WID,M,AB000,A
0,0,WID,M,AB000,P
0,0,WID,M,BH030,A
0,0,WID,M,BH030,L
0,0,WID,M,AL060,A
0,0,WID,M,AL060,L
0,0,WID,M,AK070,A
0,0,WID,M,BB090,A
0,0,WID,M,AD010,A
0,0,WID,M,AD010,P
0,0,WID,M,DB090,A
0,0,WID,M,DB090,L
0,0,WID,M,AF060,A
0,0,WID,M,AF060,P
0,0,WID,M,AH025,A
0,0,WID,M,AH025,L
0,0,WID,M,AP033,P
0,0,WID,M,DB100,L
0,0,WID,M,AF050,L
0,0,WID,M,AF050,P
0,0,WID,M,AA010,A
0,0,WID,M,AA010,P
0,0,WID,M,AL010,A
0,0,WID,M,AL010,P
0,0,WID,M,AK090,A
0,0,WID,M,AQ080,A
0,0,WID,M,AQ080,P
0,0,WID,M,FA015,A
0,0,WID,M,FA015,P
0,0,WID,M,BH051,A
0,0,WID,M,BH051,P
0,0,WID,M,BI060,L
0,0,WID,M,AF070,P
0,0,WID,M,BB199,A
0,0,WID,M,BI044,A
0,0,WID,M,BI044,L
0,0,WID,M,BI044,P
0,0,WID,M,BH070,A
0,0,WID,M,BH070,L
0,0,WID,M,BH070,P
0,0,WID,M,EC015,A
0,0,WID,M,EC015,L
0,0,WID,M,EC060,A
0,0,WID,M,AH055,A
0,0,WID,M,AH055,P
0,0,WID,M,BH075,A
0,0,WID,M,BH075,P
0,0,WID,M,AM075,A
0,0,WID,M,AM075,P
0,0,WID,M,AL080,L
0,0,WID,M,AL080,P
0,0,WID,M,DB110,L
0,0,WID,M,DB115,A
0,0,WID,M,DB115,P
0,0,WID,M,BJ030,A
0,0,WID,M,AK100,A
0,0,WID,M,AK101,A
0,0,WID,M,AM030,A
0,0,WID,M,AM030,P
0,0,WID,M,AM020,A
0,0,WID,M,AM020,P
0,0,WID,M,AK110,A
0,0,WID,M,AK110,P
0,0,WID,M,EB010,A
0,0,WID,M,AJ110,A
0,0,WID,M,AJ110,P
0,0,WID,M,BB005,A
0,0,WID,M,GB250,A
0,0,WID,M,GB250,P
0,0,WID,M,AD050,A
0,0,WID,M,AD050,P
0,0,WID,M,EA020,L
0,0,WID,M,GB030,A
0,0,WID,M,GB030,P
0,0,WID,M,GB035,A
0,0,WID,M,GB035,P
0,0,WID,M,AJ030,A
0,0,WID,M,AJ030,P
0,0,WID,M,EA055,A
0,0,WID,M,AF080,P
0,0,WID,M,BD181,P
0,0,WID,M,BH077,A
0,0,WID,M,AL099,A
0,0,WID,M,AL099,P
0,0,WID,M,AC040,A
0,0,WID,M,AC040,P
0,0,WID,M,AA052,A
0,0,WID,M,BJ060,P
0,0,WID,M,AQ075,L
0,0,WID,M,BJ065,A
0,0,WID,M,BJ099,A
0,0,WID,M,AL270,A
0,0,WID,M,AL270,P
0,0,WID,M,AC060,A
0,0,WID,M,AC060,P
0,0,WID,M,BH082,A
0,0,WID,M,BH082,P
0,0,WID,M,AL011,A
0,0,WID,M,AL011,P
0,0,WID,M,AL201,A
0,0,WID,M,AL201,P
0,0,WID,M,BA030,A
0,0,WID,M,BA030,P
0,0,WID,M,GB005,A
0,0,WID,M,GB005,P
0,0,WID,M,BH090,A
0,0,WID,M,DB211,A
0,0,WID,M,GB040,A
0,0,WID,M,GB040,P
0,0,WID,M,AL110,P
0,0,WID,M,BC070,P
0,0,WID,M,BC050,A
0,0,WID,M,BC050,P
0,0,WID,M,AB021,P
0,0,WID,M,BI030,A
0,0,WID,M,BI030,L
0,0,WID,M,BI030,P
0,0,WID,M,EE010,A
0,0,WID,M,AK121,A
0,0,WID,M,AK121,P
0,0,WID,M,AL371,A
0,0,WID,M,AL371,P
0,0,WID,M,AI021,A
0,0,WID,M,ED010,A
0,0,WID,M,AL130,A
0,0,WID,M,AL130,L
0,0,WID,M,AL130,P
0,0,WID,M,SU001,A
0,0,WID,M,SU001,P
0,0,WID,M,AA020,A
0,0,WID,M,AA020,P
0,0,WID,M,AL065,A
0,0,WID,M,AM040,A
0,0,WID,M,AM040,P
0,0,WID,M,AL120,A
0,0,WID,M,AL120,P
0,0,WID,M,BH100,A
0,0,WID,M,BH100,L
0,0,WID,M,AQ110,P
0,0,WID,M,BJ020,A
0,0,WID,M,AQ170,A
0,0,WID,M,AQ170,P
0,0,WID,M,DB150,P
0,0,WID,M,AM065,A
0,0,WID,M,AM065,P
0,0,WID,M,BH170,A
0,0,WID,M,BH170,P
0,0,WID,M,AL014,A
0,0,WID,M,AL014,P
0,0,WID,M,AA054,P
0,0,WID,M,AD041,A
0,0,WID,M,AD041,P
0,0,WID,M,EC020,A
0,0,WID,M,EC020,P
0,0,WID,M,AG040,A
0,0,WID,M,BD115,A
0,0,WID,M,BD115,P
0,0,WID,M,EA040,A
0,0,WID,M,AL155,L
0,0,WID,M,AL155,P
0,0,WID,M,AK120,A
0,0,WID,M,AQ141,A
0,0,WID,M,AQ141,P
0,0,WID,M,AL140,A
0,0,WID,M,AL140,L
0,0,WID,M,AK061,A
0,0,WID,M,AL165,P
0,0,WID,M,EA030,A
0,0,WID,M,BJ080,A
0,0,WID,M,BB009,A
0,0,WID,M,BB009,P
0,0,WID,M,AD030,A
0,0,WID,M,AD030,P
0,0,WID,M,AQ111,P
0,0,WID,M,AL170,A
0,0,WID,M,AL170,P
0,0,WID,M,AQ116,A
0,0,WID,M,AQ116,P
0,0,WID,M,AT042,P
0,0,WID,M,BH012,P
0,0,WID,M,AK130,A
0,0,WID,M,AK130,L
0,0,WID,M,AT045,A
0,0,WID,M,AT045,P
0,0,WID,M,AN010,L
0,0,WID,M,AN050,L
0,0,WID,M,AN085,P
0,0,WID,M,AN075,A
0,0,WID,M,AN075,P
0,0,WID,M,AN060,A
0,0,WID,M,AL195,A
0,0,WID,M,AL195,L
0,0,WID,M,BH120,A
0,0,WID,M,BH120,L
0,0,WID,M,BH120,P
0,0,WID,M,AB010,A
0,0,WID,M,AL180,A
0,0,WID,M,BH135,A
0,0,WID,M,AA040,A
0,0,WID,M,AA040,P
0,0,WID,M,BH140,A
0,0,WID,M,BH140,L
0,0,WID,M,AP030,A
0,0,WID,M,AP030,L
0,0,WID,M,AQ135,A
0,0,WID,M,AQ135,P
0,0,WID,M,DB160,A
0,0,WID,M,DB160,P
0,0,WID,M,AN076,A
0,0,WID,M,AN076,P
0,0,WID,M,AL200,A
0,0,WID,M,AL200,P
0,0,WID,M,GB055,A
0,0,WID,M,BH160,A
0,0,WID,M,BH155,A
0,0,WID,M,BH155,P
0,0,WID,M,BH150,A
0,0,WID,M,DB170,A
0,0,WID,M,GB070,A
0,0,WID,M,AL105,A
0,0,WID,M,AL105,P
0,0,WID,M,AC030,A
0,0,WID,M,AC507,A
0,0,WID,M,AC507,P
0,0,WID,M,AL208,A
0,0,WID,M,AL208,P
0,0,WID,M,AL019,A
0,0,WID,M,AL019,P
0,0,WID,M,BI006,A
0,0,WID,M,BI006,L
0,0,WID,M,BI006,P
0,0,WID,M,AM011,A
0,0,WID,M,AM011,P
0,0,WID,M,BB241,A
0,0,WID,M,BB241,P
0,0,WID,M,AG030,A
0,0,WID,M,BB081,A
0,0,WID,M,BB081,L
0,0,WID,M,BB082,A
0,0,WID,M,BB082,L
0,0,WID,M,AQ035,L
0,0,WID,M,AK150,L
0,0,WID,M,AK150,P
0,0,WID,M,AK155,A
0,0,WID,M,AK155,L
0,0,WID,M,BB201,A
0,0,WID,M,BB201,P
0,0,WID,M,BD140,A
0,0,WID,M,BD140,P
0,0,WID,M,BJ100,A
0,0,WID,M,DA010,A
0,0,WID,M,AD025,A
0,0,WID,M,AD025,P
0,0,WID,M,AD020,A
0,0,WID,M,AD020,P
0,0,WID,M,AL351,A
0,0,WID,M,AL351,P
0,0,WID,M,BH165,A
0,0,WID,M,BH165,L
0,0,WID,M,AK040,A
0,0,WID,M,AK040,P
0,0,WID,M,AJ080,A
0,0,WID,M,AJ080,P
0,0,WID,M,AK160,A
0,0,WID,M,AK160,P
0,0,WID,M,AQ150,A
0,0,WID,M,AQ150,L
0,0,WID,M,DB010,L
0,0,WID,M,GB045,A
0,0,WID,M,AM010,A
0,0,WID,M,AM010,P
0,0,WID,M,AM070,A
0,0,WID,M,AM070,P
0,0,WID,M,AQ114,P
0,0,WID,M,BD100,A
0,0,WID,M,BD100,P
0,0,WID,M,AM060,A
0,0,WID,M,AM060,P
0,0,WID,M,ED020,A
0,0,WID,M,AK170,A
0,0,WID,M,AK170,P
0,0,WID,M,AP056,A
0,0,WID,M,AP056,P
0,0,WID,M,AM071,A
0,0,WID,M,AM071,P
0,0,WID,M,AP055,A
0,0,WID,M,AP055,L
0,0,WID,M,GB075,A
0,0,WID,M,GB075,L
0,0,WID,M,FA100,A
0,0,WID,M,EB020,A
0,0,WID,M,BA040,A
0,0,WID,M,AL036,A
0,0,WID,M,AL036,P
0,0,WID,M,AL241,A
0,0,WID,M,AL241,P
0,0,WID,M,AP050,L
0,0,WID,M,FA165,A
0,0,WID,M,FA165,P
0,0,WID,M,AQ068,A
0,0,WID,M,AQ068,P
0,0,WID,M,AL211,A
0,0,WID,M,AL211,L
0,0,WID,M,AL211,P
0,0,WID,M,AQ125,A
0,0,WID,M,AQ125,P
0,0,WID,M,BJ110,A
0,0,WID,M,AQ130,A
0,0,WID,M,AQ130,L
0,0,WID,M,AH060,A
0,0,WID,M,AH060,P
0,0,WID,M,AL250,P
0,0,WID,M,AQ115,P
0,0,WID,M,AP041,L
0,0,WID,M,AP041,P
0,0,WID,M,AQ140,A
0,0,WID,M,BI005,A
0,0,WID,M,EA050,A
0,0,WID,M,ZD020,A
0,0,WID,M,DB190,L
0,0,WID,M,DB180,A
0,0,WID,M,DB180,P
0,0,WID,M,AB507,A
0,0,WID,M,AB507,P
0,0,WID,M,GB065,A
0,0,WID,M,GB065,P
0,0,WID,M,BI050,A
0,0,WID,M,BI050,P
0,0,WID,M,AJ055,A
0,0,WID,M,AJ055,P
0,0,WID,M,BH065,L
0,0,WID,M,AM080,A
0,0,WID,M,AM080,P
0,0,WID,M,BH040,A
0,0,WID,M,BH230,A
0,0,WID,M,BH230,P
0,0,WID,M,BH180,L
0,0,WID,M,BH180,P
0,0,WID,M,BH220,A
0,0,WID,M,BH220,P
0,0,WID,M,AD060,A
0,0,WID,M,AD060,P
0,0,WID,M,AJ051,P
0,0,WID,M,AJ050,A
0,0,WID,M,AJ050,P
0,0,WID,M,AK180,A
0,0,WID,M,AK180,P
0,0,WLE,M,AQ063,A
0,0,WLE,M,AQ063,L
0,0,WLE,M,DB090,A
0,0,WLE,M,DB090,L
0,0,WLE,M,BB081,A
0,0,WLE,M,BB081,L
0,0,WLE,M,BB082,A
0,0,WLE,M,BB082,L
0,0,WMT,M,BH140,A
0,0,WMT,M,BH140,L
0,0,WOC,M,BI020,A
0,0,WOC,M,BI020,L
0,0,WOC,M,BI020,P
0,0,WPI,M,AL020,A
0,0,WPI,M,AL020,P
0,0,WPI,M,BB005,A
0,0,WPI,M,BB009,A
0,0,WPI,M,BB009,P
0,0,WRT,M,BH065,L
0,0,WST,M,BH145,P
0,0,WT2,M,AP030,A
0,0,WT2,M,AP030,L
0,0,WTI,M,AL260,L
0,0,WVA,M,BH020,A
0,0,WVA,M,BH020,L
0,0,WVA,M,BH140,A
0,0,WVA,M,BH140,L
0,0,WVA,M,ZD070,A
0,0,WVA,M,ZD070,P
0,0,WVH,M,BH020,A
0,0,WVH,M,BH020,L
0,0,WVH,M,BH140,A
0,0,WVH,M,BH140,L
0,0,WVH,M,ZD070,A
0,0,WVH,M,ZD070,P
0,0,WVL,M,BH020,A
0,0,WVL,M,BH020,L
0,0,WVL,M,BH140,A
0,0,WVL,M,BH140,L
0,0,WVL,M,ZD070,A
0,0,WVL,M,ZD070,P
0,0,YSU,M,FA015,A
0,0,YSU,M,FA015,P
0,0,YSU,M,AH055,A
0,0,YSU,M,AH055,P
0,0,YSU,M,SU001,A
0,0,YSU,M,SU001,P
0,0,YSU,M,AL120,A
0,0,YSU,M,AL120,P
0,0,YSU,M,AT045,A
0,0,YSU,M,AT045,P
0,0,YSU,M,BB241,A
0,0,YSU,M,BB241,P
0,0,YSU,M,AH060,A
0,0,YSU,M,AH060,P
0,0,YWQ,M,AM070,A
0,0,YWQ,M,AM070,P
0,0,YWQ,M,AM080,A
0,0,YWQ,M,AM080,P
0,0,ZI001_SDP,M,AB040,A
0,0,ZI001_SDP,M,AT011,P
0,0,ZI001_SDP,M,AT012,A
0,0,ZI001_SDP,M,AT012,P
0,0,ZI001_SDP,M,GB230,A
0,0,ZI001_SDP,M,GB230,P
0,0,ZI001_SDP,M,AK164,A
0,0,ZI001_SDP,M,AK164,P
0,0,ZI001_SDP,M,AK030,A
0,0,ZI001_SDP,M,AK030,P
0,0,ZI001_SDP,M,AK020,A
0,0,ZI001_SDP,M,AK020,L
0,0,ZI001_SDP,M,AK020,P
0,0,ZI001_SDP,M,ZD045,A
0,0,ZI001_SDP,M,ZD045,L
0,0,ZI001_SDP,M,ZD045,P
0,0,ZI001_SDP,M,GB015,A
0,0,ZI001_SDP,M,BH010,A
0,0,ZI001_SDP,M,BH010,L
0,0,ZI001_SDP,M,BH116,A
0,0,ZI001_SDP,M,AQ151,A
0,0,ZI001_SDP,M,AQ151,L
0,0,ZI001_SDP,M,AL012,A
0,0,ZI001_SDP,M,AL012,P
0,0,ZI001_SDP,M,DA005,A
0,0,ZI001_SDP,M,AL142,A
0,0,ZI001_SDP,M,AL142,P
0,0,ZI001_SDP,M,AJ085,A
0,0,ZI001_SDP,M,AJ085,P
0,0,ZI001_SDP,M,BI045,L
0,0,ZI001_SDP,M,BI045,P
0,0,ZI001_SDP,M,AG050,P
0,0,ZI001_SDP,M,AC010,A
0,0,ZI001_SDP,M,AC010,P
0,0,ZI001_SDP,M,BH015,A
0,0,ZI001_SDP,M,AA045,P
0,0,ZI001_SDP,M,EA031,A
0,0,ZI001_SDP,M,ZB030,P
0,0,ZI001_SDP,M,AQ040,A
0,0,ZI001_SDP,M,AQ040,L
0,0,ZI001_SDP,M,AQ040,P
0,0,ZI001_SDP,M,AQ056,A
0,0,ZI001_SDP,M,AQ056,L
0,0,ZI001_SDP,M,AQ056,P
0,0,ZI001_SDP,M,AQ045,A
0,0,ZI001_SDP,M,AQ045,L
0,0,ZI001_SDP,M,AQ045,P
0,0,ZI001_SDP,M,AQ050,A
0,0,ZI001_SDP,M,AQ050,L
0,0,ZI001_SDP,M,AQ055,P
0,0,ZI001_SDP,M,EB070,A
0,0,ZI001_SDP,M,AL013,A
0,0,ZI001_SDP,M,AL013,P
0,0,ZI001_SDP,M,AL018,A
0,0,ZI001_SDP,M,AL018,L
0,0,ZI001_SDP,M,AL018,P
0,0,ZI001_SDP,M,AL020,A
0,0,ZI001_SDP,M,AL020,P
0,0,ZI001_SDP,M,AT005,L
0,0,ZI001_SDP,M,AT041,L
0,0,ZI001_SDP,M,AL025,P
0,0,ZI001_SDP,M,AI030,A
0,0,ZI001_SDP,M,AI030,P
0,0,ZI001_SDP,M,AK060,A
0,0,ZI001_SDP,M,AK060,P
0,0,ZI001_SDP,M,BH020,A
0,0,ZI001_SDP,M,BH020,L
0,0,ZI001_SDP,M,EC010,A
0,0,ZI001_SDP,M,SU004,A
0,0,ZI001_SDP,M,AI020,A
0,0,ZI001_SDP,M,AP010,L
0,0,ZI001_SDP,M,AL375,A
0,0,ZI001_SDP,M,AL375,P
0,0,ZI001_SDP,M,AL376,A
0,0,ZI001_SDP,M,AL376,P
0,0,ZI001_SDP,M,AC020,A
0,0,ZI001_SDP,M,AC020,P
0,0,ZI001_SDP,M,AQ063,A
0,0,ZI001_SDP,M,AQ063,L
0,0,ZI001_SDP,M,DB028,A
0,0,ZI001_SDP,M,DB029,P
0,0,ZI001_SDP,M,AL030,A
0,0,ZI001_SDP,M,AL030,P
0,0,ZI001_SDP,M,AH070,P
0,0,ZI001_SDP,M,BI010,P
0,0,ZI001_SDP,M,EC040,A
0,0,ZI001_SDP,M,EC040,L
0,0,ZI001_SDP,M,FA210,A
0,0,ZI001_SDP,M,FA012,A
0,0,ZI001_SDP,M,FA012,P
0,0,ZI001_SDP,M,AQ060,A
0,0,ZI001_SDP,M,AQ060,P
0,0,ZI001_SDP,M,AF020,L
0,0,ZI001_SDP,M,AF020,P
0,0,ZI001_SDP,M,AD055,A
0,0,ZI001_SDP,M,AD055,P
0,0,ZI001_SDP,M,AF030,A
0,0,ZI001_SDP,M,AF030,P
0,0,ZI001_SDP,M,AL175,A
0,0,ZI001_SDP,M,AF040,A
0,0,ZI001_SDP,M,AF040,P
0,0,ZI001_SDP,M,BJ031,A
0,0,ZI001_SDP,M,BJ031,L
0,0,ZI001_SDP,M,DB061,A
0,0,ZI001_SDP,M,DB061,L
0,0,ZI001_SDP,M,EA010,A
0,0,ZI001_SDP,M,AQ062,P
0,0,ZI001_SDP,M,AQ065,L
0,0,ZI001_SDP,M,AQ065,P
0,0,ZI001_SDP,M,DB070,L
0,0,ZI001_SDP,M,DB071,L
0,0,ZI001_SDP,M,BI020,A
0,0,ZI001_SDP,M,BI020,L
0,0,ZI001_SDP,M,BI020,P
0,0,ZI001_SDP,M,GB050,L
0,0,ZI001_SDP,M,DB080,A
0,0,ZI001_SDP,M,EE030,A
0,0,ZI001_SDP,M,AT010,P
0,0,ZI001_SDP,M,AB000,A
0,0,ZI001_SDP,M,AB000,P
0,0,ZI001_SDP,M,BH030,A
0,0,ZI001_SDP,M,BH030,L
0,0,ZI001_SDP,M,AL060,A
0,0,ZI001_SDP,M,AL060,L
0,0,ZI001_SDP,M,AK070,A
0,0,ZI001_SDP,M,BB090,A
0,0,ZI001_SDP,M,AD010,A
0,0,ZI001_SDP,M,AD010,P
0,0,ZI001_SDP,M,CA010,L
0,0,ZI001_SDP,M,DB090,A
0,0,ZI001_SDP,M,DB090,L
0,0,ZI001_SDP,M,AF060,A
0,0,ZI001_SDP,M,AF060,P
0,0,ZI001_SDP,M,AH025,A
0,0,ZI001_SDP,M,AH025,L
0,0,ZI001_SDP,M,AP033,P
0,0,ZI001_SDP,M,ZI039,A
0,0,ZI001_SDP,M,DB100,L
0,0,ZI001_SDP,M,AF050,L
0,0,ZI001_SDP,M,AF050,P
0,0,ZI001_SDP,M,AA010,A
0,0,ZI001_SDP,M,AA010,P
0,0,ZI001_SDP,M,AL010,A
0,0,ZI001_SDP,M,AL010,P
0,0,ZI001_SDP,M,AK090,A
0,0,ZI001_SDP,M,AL070,L
0,0,ZI001_SDP,M,AQ070,L
0,0,ZI001_SDP,M,AQ080,A
0,0,ZI001_SDP,M,AQ080,P
0,0,ZI001_SDP,M,AL017,P
0,0,ZI001_SDP,M,FA015,A
0,0,ZI001_SDP,M,FA015,P
0,0,ZI001_SDP,M,BH051,A
0,0,ZI001_SDP,M,BH051,P
0,0,ZI001_SDP,M,BI060,L
0,0,ZI001_SDP,M,BB110,A
0,0,ZI001_SDP,M,BB110,P
